left_id,right_id,left,right,label
MBB MBB BK117,GA 560,COL make VAL MBB COL model VAL MBB BK117 COL series VAL B2 A3 B1 A4 COL cert VAL EASA.R.010 COL code VAL BK17,COL make VAL GA COL model VAL 560 COL series VAL 560 A E F COL cert VAL 6A1 2A4,0
CANADAIR CL600 2B16,GA 44,COL make VAL CANADAIR COL model VAL CL600 2B16 COL series VAL 601 3A COL name VAL CHALLENGER 601 COL cert VAL A-131 COL code VAL CL60,COL make VAL GA COL model VAL 44 COL series VAL J4F2 COL cert VAL A734,0
HOWARD GH2,S 76C,COL make VAL HOWARD COL model VAL GH2 COL series VAL GH2 COL cert VAL A-717 COL code VAL DG15,COL make VAL S COL model VAL 76C COL cert VAL H1NE,0
EMBRAER EMB120,WACO UPF7,COL make VAL EMBRAER COL model VAL EMB120 COL series VAL ER EMB120 FC QC RT COL name VAL BRASILIA COL cert VAL EA-8505 COL code VAL E120,COL make VAL WACO COL model VAL UPF7 COL series VAL VPF7 COL cert VAL A8CE,0
DE HAVILLAND DH80,LR 29,COL make VAL DE HAVILLAND COL model VAL DH80 COL series VAL A COL name VAL PUSS MOTH COL cert VAL CAP 562 COL code VAL DH80,COL make VAL LR COL model VAL 29 COL series VAL 29 COL cert VAL A10CE5,0
ERCOUPE A2,BT 13,COL make VAL ERCOUPE COL model VAL A2 COL series VAL A2 A COL name VAL AIRCOUPE COL cert VAL A-787 COL code VAL ERCO,COL make VAL BT COL model VAL 13 COL series VAL B (SNV2) SNV1 COL cert VAL A2571,0
CESSNA 170,CE 162,COL make VAL CESSNA COL model VAL 170 COL series VAL B 170 A COL cert VAL A-799 COL code VAL C170,COL make VAL CE COL model VAL 162 COL series VAL 162 COL name VAL SKYCATCHER COL cert VAL NONE,0
WACO QSO,CE 172,COL make VAL WACO COL model VAL QSO COL series VAL QSO COL cert VAL ATC 337 COL code VAL WACO,COL make VAL CE COL model VAL 172 COL series VAL R172K R172E R172G R172H R172J COL name VAL HAWK-XP COL cert VAL 3A17,0
WING D1,WACO UC,COL make VAL WING COL model VAL D1 COL series VAL D1 COL name VAL DERRINGER COL cert VAL A9WE COL code VAL D1,COL make VAL WACO COL model VAL UC COL series VAL CUC CUC1 CUC2 COL cert VAL ATC575,0
CESSNA 510,BT 13B,COL make VAL CESSNA COL model VAL 510 COL series VAL 510 COL name VAL CITATION MUSTANG COL cert VAL A00014WI COL code VAL C510,COL make VAL BT COL model VAL 13B COL series VAL SNV2 COL cert VAL A2571,0
BOMBARDIER CL600 2B19,AVRO 146,COL make VAL BOMBARDIER COL model VAL CL600 2B19 COL series VAL 100 COL name VAL REGIONAL JET 100 COL cert VAL A-276 COL code VAL CRJ1,COL make VAL AVRO COL model VAL 146 COL series VAL RJ85A RJ100A RJ70A COL cert VAL A49EU,0
NOORDUYN NORSEMAN,DGA 15,COL make VAL NOORDUYN COL model VAL NORSEMAN COL series VAL V COL cert VAL A-8 COL code VAL NORS,COL make VAL DGA COL model VAL 15 COL series VAL GH1 COL cert VAL A717,0
WACO S3HD,PA 17,COL make VAL WACO COL model VAL S3HD COL series VAL S3HD COL name VAL SUPER SPORT COL cert VAL TC 543 COL code VAL WACD,COL make VAL PA COL model VAL 17 COL series VAL 17 COL name VAL VAGABOND COL cert VAL A805,0
STEARMAN PT13,MOONEY 18,COL make VAL STEARMAN COL model VAL PT13 COL series VAL D A B COL name VAL KAYDET COL cert VAL A-743 COL code VAL ST75,COL make VAL MOONEY COL model VAL 18 COL series VAL 18 C C55 L LA COL name VAL MOONEY MITE COL cert VAL A803,0
DOUGLAS C53,ROBTSN DH82,COL make VAL DOUGLAS COL model VAL C53 COL series VAL C53 B D COL name VAL SKYTROOPER COL cert VAL A-669 COL code VAL DC3,COL make VAL ROBTSN COL model VAL DH82 COL series VAL A COL name VAL TIGER MOTH COL cert VAL A8EU,0
BOEING 707,CE 190,COL make VAL BOEING COL model VAL 707 COL series VAL 338C 123B 131 131B 138B 311C 320C 321 321B 321C 323B 323C 324C 327C 328 328C 329C 330B 330C 331 331B 331C 336C 341C 344B 345C 347C 348C 349C 351C 355C 359B 369C 373C 384C 385C 399C 3J6B 3K1C 3L6B 3L6C 3M1C COL cert VAL 4A26 4A21 COL code VAL B703/B701,COL make VAL CE COL model VAL 190 COL series VAL 190 COL cert VAL A790,0
DE HAVILLAND DHC4,B 75,COL make VAL DE HAVILLAND COL model VAL DHC4 COL series VAL A DHC4 COL name VAL CARIBOU COL cert VAL A-49 COL code VAL DHC4,COL make VAL B COL model VAL 75 COL series VAL PT17 PT17A COL cert VAL A743,0
GRUMMAN G73,SR 7,COL make VAL GRUMMAN COL model VAL G73 COL series VAL T COL name VAL TURBO MALLARD COL cert VAL A-783 COL code VAL G73T,COL make VAL SR COL model VAL 7 COL series VAL B C COL cert VAL ATC594,0
DASSAULT FALCON 900EX,CE 210,COL make VAL DASSAULT COL model VAL FALCON 900EX COL series VAL FALCON 900EX COL cert VAL EASA.A.062 COL code VAL F900,COL make VAL CE COL model VAL 210 COL series VAL P210N P210R COL name VAL PRESSURIZED CENTURIO COL cert VAL 3A21,0
CANADAIR CL600 2B16,MD 600,COL make VAL CANADAIR COL model VAL CL600 2B16 COL series VAL 601 3A COL name VAL CHALLENGER 601 COL cert VAL A-131 COL code VAL CL60,COL make VAL MD COL model VAL 600 COL series VAL N COL cert VAL H3WE,0
PILATUS PC7,LR 55,COL make VAL PILATUS COL model VAL PC7 COL series VAL PC7 COL name VAL TURBO TRAINER COL cert VAL F56-10 COL code VAL PC7,COL make VAL LR COL model VAL 55 COL series VAL 55 B C COL name VAL LEARJET COL cert VAL A10CE,0
WACO ULA,C 212,COL make VAL WACO COL model VAL ULA COL series VAL ULA COL name VAL SPORTSMAN COL cert VAL ATC 511 COL code VAL WACA,COL make VAL C COL model VAL 212 COL series VAL CC CD DF CB COL cert VAL A43EU,0
AIR TRACTOR AT250,BN 2,COL make VAL AIR TRACTOR COL model VAL AT250 COL series VAL AT250 COL cert VAL A9SW COL code VAL AT2P,COL make VAL BN COL model VAL 2 COL series VAL B20 B21 B27 COL name VAL ISLANDER COL cert VAL A17EU,0
HELIO HT295,WACO P,COL make VAL HELIO COL model VAL HT295 COL series VAL HT295 COL cert VAL 1A8 COL code VAL COUR,COL make VAL WACO COL model VAL P COL series VAL CF COL cert VAL ATC453,0
AIRBUS HELICOPTERS EC135,FRCHLD 24W,COL make VAL AIRBUS HELICOPTERS COL model VAL EC135 COL series VAL P3 T3 COL name VAL H135 COL cert VAL EASA.R.009 COL code VAL EC35,COL make VAL FRCHLD COL model VAL 24W COL series VAL 46 COL cert VAL A707,0
CIRRUS SR22,BL 7,COL make VAL CIRRUS COL model VAL SR22 COL series VAL T COL cert VAL A00009CH COL code VAL S22T,COL make VAL BL COL model VAL 7 COL series VAL CCM COL cert VAL A759,0
LOCKHEED C130,A 319,COL make VAL LOCKHEED COL model VAL C130 COL series VAL A B COL name VAL HERCULES COL cert VAL A31NM A1SO COL code VAL C130,COL make VAL A COL model VAL 319 COL series VAL 115 132 112 114 133 111 131 113 COL cert VAL A28NM,0
PIPER PA14,DASALT FALCON,COL make VAL PIPER COL model VAL PA14 COL series VAL PA14 COL name VAL FAMILY CRUISER COL cert VAL A-797 COL code VAL PA14,COL make VAL DASALT COL model VAL FALCON COL series VAL 6X COL name VAL FALCON 6X COL cert VAL T000651B,0
GRUMMAN G44,WACO KNF,COL make VAL GRUMMAN COL model VAL G44 COL series VAL G44 COL name VAL WIDGEON COL cert VAL A-734 COL code VAL G44,COL make VAL WACO COL model VAL KNF COL series VAL KNF COL cert VAL ATC313,0
PORTERFIELD CS65,CP 65,COL make VAL PORTERFIELD COL model VAL CS65 COL series VAL CS65 COL name VAL COLLEGIATE COL cert VAL A-720 COL code VAL CP65,COL make VAL CP COL model VAL 65 COL series VAL CS65 COL name VAL PORTERFIELD COL cert VAL A720,1
BRITTEN NORMAN BN2A,CE 501,COL make VAL BRITTEN NORMAN COL model VAL BN2A COL series VAL III2 III III3 COL name VAL TRISLANDER COL cert VAL UK.TC.A.00043 COL code VAL TRIS,COL make VAL CE COL model VAL 501 COL series VAL 551 COL name VAL CITATION II/SP COL cert VAL A27CE,0
CANADAIR CL600 2A12,TECNAM P2010,COL make VAL CANADAIR COL model VAL CL600 2A12 COL series VAL 601 COL name VAL CHALLENGER 601 COL cert VAL A-131 COL code VAL CL60,COL make VAL TECNAM COL model VAL P2010 COL series VAL TDI COL cert VAL A00066CE,0
WACO S3HD,CE 336,COL make VAL WACO COL model VAL S3HD COL series VAL S3HD COL name VAL SUPER SPORT COL cert VAL TC 543 COL code VAL WACD,COL make VAL CE COL model VAL 336 COL series VAL 336 COL name VAL SKYMASTER COL cert VAL A2CE,0
WACO ARE,PIGMAN REARWN,COL make VAL WACO COL model VAL ARE COL series VAL ARE COL name VAL ARISTOCRAT COL cert VAL TC 714 COL code VAL WACE,COL make VAL PIGMAN COL model VAL REARWN COL series VAL 8125 COL cert VAL 711,0
CESSNA TR182,DC 3,COL make VAL CESSNA COL model VAL TR182 COL series VAL TR182 COL name VAL TURBO SKYLANE RG COL cert VAL 3A13 COL code VAL C82T,COL make VAL DC COL model VAL 3 COL series VAL SUPER COL cert VAL 6A2,0
PIPER J3P,PA J3,COL make VAL PIPER COL model VAL J3P COL series VAL J3P COL name VAL CUB COL cert VAL TC 695 COL code VAL J3,COL make VAL PA COL model VAL J3 COL series VAL P COL cert VAL 695,1
CONSOLIDATED VULTEE BT13,AT 502,COL make VAL CONSOLIDATED VULTEE COL model VAL BT13 COL series VAL BT13 A B COL name VAL VALIANT COL cert VAL A-2-571 COL code VAL VALI,COL make VAL AT COL model VAL 502 COL series VAL B 502 A COL cert VAL A17SW,0
CURTISS WRIGHT P40,PA J3,COL make VAL CURTISS WRIGHT COL model VAL P40 COL series VAL N COL name VAL KITTYHAWK COL cert VAL LTC-18 COL code VAL P40,COL make VAL PA COL model VAL J3 COL series VAL L L65 L65S COL name VAL CUB COL cert VAL A698,0
PIPER PA23,AIRHLD EC135,COL make VAL PIPER COL model VAL PA23 COL series VAL 250 160 PA23 235 COL name VAL AZTEC 250 APACHE 160 APACHE 150 APACHE 235 COL cert VAL 1A10 COL code VAL PA27/PA23,COL make VAL AIRHLD COL model VAL EC135 COL series VAL T3 COL cert VAL H88EU,0
PIAGGIO P180,RAYTHN HAWKER,COL make VAL PIAGGIO COL model VAL P180 COL series VAL AVANTI COL cert VAL EASA.A.059 COL code VAL P180,COL make VAL RAYTHN COL model VAL HAWKER COL series VAL 4000 COL cert VAL T00013WI,0
WACO YMF,FRCHLD 21,COL make VAL WACO COL model VAL YMF COL series VAL 3 COL cert VAL NOT IDENTIFIED COL code VAL WACF,COL make VAL FRCHLD COL model VAL 21 COL series VAL KR21 COL cert VAL ATC215,0
BEAGLE B206,PRECSN UH,COL make VAL BEAGLE COL model VAL B206 COL series VAL SERIES 1 SERIES 2 COL name VAL BASSET COL cert VAL NOT CERTIFICATED COL code VAL BASS,COL make VAL PRECSN COL model VAL UH COL series VAL 1H COL cert VAL R00005SE,0
BELL 205,DC A24,COL make VAL BELL COL model VAL 205 COL series VAL A1 A COL cert VAL H1SW COL code VAL UH1,COL make VAL DC COL model VAL A24 COL series VAL SBD5 COL cert VAL L43,0
DASSAULT FALCON 2000,DASALT FALCON,COL make VAL DASSAULT COL model VAL FALCON 2000 COL series VAL FALCON 2000 COL cert VAL EASA.A.008 COL code VAL F2TH,COL make VAL DASALT COL model VAL FALCON COL series VAL 2000 COL cert VAL A50NM,1
GUIMBAL CABRI,TB 20,COL make VAL GUIMBAL COL model VAL CABRI COL series VAL G2 COL cert VAL EASA.R.145 COL code VAL G2CA,COL make VAL TB COL model VAL 20 COL series VAL 20 COL name VAL TRINIDAD COL cert VAL A51EU,0
CONVAIR 640,CH47 D,COL make VAL CONVAIR COL model VAL 640 COL series VAL 640 COL cert VAL NOT IDENTIFIED COL code VAL CVLT,COL make VAL CH47 COL model VAL D COL series VAL 47D COL name VAL CHINOOK COL cert VAL R0011DE,0
CANADAIR CL600 2A12,GA AA,COL make VAL CANADAIR COL model VAL CL600 2A12 COL series VAL 601 COL name VAL CHALLENGER 601 COL cert VAL A-131 COL code VAL CL60,COL make VAL GA COL model VAL AA COL series VAL 1 1A COL name VAL YANKEE TRAINER COL cert VAL A11EA,0
TAYLORCRAFT BF12,MS 894,COL make VAL TAYLORCRAFT COL model VAL BF12 COL series VAL 65 COL cert VAL A-699 COL code VAL TAYB,COL make VAL MS COL model VAL 894 COL series VAL A COL cert VAL 7A14,0
WACO ZGC,GARLIK UH,COL make VAL WACO COL model VAL ZGC COL series VAL 7 COL cert VAL ATC 627 COL code VAL WACC,COL make VAL GARLIK COL model VAL UH COL series VAL 1B COL cert VAL H13WE,0
ECLIPSE AVIATION EA500,ECLPS EA500,COL make VAL ECLIPSE AVIATION COL model VAL EA500 COL series VAL EA500 COL name VAL ECLIPSE 500 COL cert VAL A00002AC COL code VAL EA50,COL make VAL ECLPS COL model VAL EA500 COL series VAL EA500 COL name VAL ECLIPSEEA500 COL cert VAL A00002AC,1
BEECH 65,SK 51,COL make VAL BEECH COL model VAL 65 COL series VAL 65 A65 A65 8200 COL name VAL QUEEN AIR COL cert VAL 3A20 COL code VAL BE65,COL make VAL SK COL model VAL 51 COL series VAL 51 COL cert VAL H2,0
BELL 210,ATR 42,COL make VAL BELL COL model VAL 210 COL series VAL 210 COL cert VAL H1SW COL code VAL UH1,COL make VAL ATR COL model VAL 42 COL series VAL 320 500 300 COL cert VAL A53EU,0
CESSNA R182,DA 50,COL make VAL CESSNA COL model VAL R182 COL series VAL R182 COL name VAL SKYLANE RG COL cert VAL 3A13 COL code VAL C82R,COL make VAL DA COL model VAL 50 COL series VAL C COL cert VAL A00064IB,0
IAI 1124,WACO U,COL make VAL IAI COL model VAL 1124 COL series VAL A 1124 COL name VAL WESTWIND II WESTWIND I COL cert VAL A2IL COL code VAL WW24,COL make VAL WACO COL model VAL U COL series VAL IC COL cert VAL ATC499,0
HELIO HT295,TCRAFT D,COL make VAL HELIO COL model VAL HT295 COL series VAL HT295 COL cert VAL 1A8 COL code VAL COUR,COL make VAL TCRAFT COL model VAL D COL series VAL C65 COL cert VAL A746,0
DIAMOND HK36,CV 340,COL make VAL DIAMOND COL model VAL HK36 COL series VAL R COL name VAL SUPER DIMONA COL cert VAL EASA.A.065 COL code VAL DIMO,COL make VAL CV COL model VAL 340 COL series VAL 340 5800STC 31 70 COL name VAL CONVAIR COL cert VAL 6A6 SA6088NM,0
BEECH 55,DV 20,COL make VAL BEECH COL model VAL 55 COL series VAL D55 E55 D55A E55A COL name VAL BARON COL cert VAL 3A16 COL code VAL BE55,COL make VAL DV COL model VAL 20 COL series VAL KATANA COL cert VAL A74EU,0
DART DART GC,CE 550,COL make VAL DART COL model VAL DART GC COL series VAL DART GC COL cert VAL TC 674 COL code VAL DRTG,COL make VAL CE COL model VAL 550 COL series VAL 550 COL cert VAL A22CE,0
DOUGLAS C117,DC 3,COL make VAL DOUGLAS COL model VAL C117 COL series VAL A COL name VAL SKYTROOPER COL cert VAL A-669 COL code VAL DC3,COL make VAL DC COL model VAL 3 COL series VAL C117A COL cert VAL A669,1
SOCATA TB21,AR 65,COL make VAL SOCATA COL model VAL TB21 COL series VAL TB21 COL name VAL TRINIDAD TURBOCHARGE COL cert VAL EASA.A.378 COL code VAL TB21,COL make VAL AR COL model VAL 65 COL series VAL TC COL cert VAL A728,0
PIPER F2,SESSLR 110,COL make VAL PIPER COL model VAL F2 COL series VAL F2 COL name VAL CUB COL cert VAL ATC 525 COL code VAL J2,COL make VAL SESSLR COL model VAL 110 COL series VAL 110 COL cert VAL 327,0
CESSNA 525,AS 365,COL make VAL CESSNA COL model VAL 525 COL series VAL B 525 A C COL name VAL CITATIONJET COL cert VAL A1WI COL code VAL C25B/C525/C25A/C25C,COL make VAL AS COL model VAL 365 COL series VAL N2 COL name VAL DAUPHIN COL cert VAL H10EU,0
PORTERFIELD CS65,PA J3,COL make VAL PORTERFIELD COL model VAL CS65 COL series VAL CS65 COL name VAL COLLEGIATE COL cert VAL A-720 COL code VAL CP65,COL make VAL PA COL model VAL J3 COL series VAL F50 F60 F65 F65S COL name VAL CUB COL cert VAL A692,0
CASA C212,A 350,COL make VAL CASA COL model VAL C212 COL series VAL CC CD DF CB COL name VAL AVIOCAR COL cert VAL EASA.A.187 COL code VAL C212,COL make VAL A COL model VAL 350 COL series VAL 941 COL cert VAL T00063IB,0
CIRRUS SF50,SA 341,COL make VAL CIRRUS COL model VAL SF50 COL series VAL SF50 COL name VAL VISION JET COL cert VAL A00018CH COL code VAL SF50,COL make VAL SA COL model VAL 341 COL series VAL G COL name VAL GAZELLE COL cert VAL H6EU,0
BEECH 23,BE 58,COL make VAL BEECH COL model VAL 23 COL series VAL C23 23 A23 A23A B23 COL name VAL SUNDOWNER 180 MUSKETEER MUSKETEER II MUSKETEER CUSTOM III CUSTOM COL cert VAL A1CE COL code VAL BE23,COL make VAL BE COL model VAL 58 COL series VAL 58 P PA TC TCA COL name VAL BARON PRESSURIZED BARON TURBOCHARGED BARON COL cert VAL 3A16 A23CE,0
BELL OH58,HU 369,COL make VAL BELL COL model VAL OH58 COL series VAL C COL name VAL KIOWA COL cert VAL R00006DE COL code VAL B06,COL make VAL HU COL model VAL 369 COL series VAL FF F COL cert VAL H3WE,0
BELL UH1,ATR 42,COL make VAL BELL COL model VAL UH1 COL series VAL B COL name VAL IROQUOIS COL cert VAL H13WE COL code VAL UH1,COL make VAL ATR COL model VAL 42 COL series VAL 320 500 300 COL cert VAL A53EU,0
DIAMOND DA20,DA 20,COL make VAL DIAMOND COL model VAL DA20 COL series VAL C1 COL name VAL ECLIPSE COL cert VAL A-191 COL code VAL DV20,COL make VAL DA COL model VAL 20 COL series VAL C1 COL cert VAL TA4CH,1
TAYLORCRAFT DF,CHAMP 7,COL make VAL TAYLORCRAFT COL model VAL DF COL series VAL 65 COL cert VAL A-746 COL code VAL TAYD,COL make VAL CHAMP COL model VAL 7 COL series VAL ECA COL name VAL CITABRIA COL cert VAL A759,0
CHAMPION 7CCM,GARLIK OH58,COL make VAL CHAMPION COL model VAL 7CCM COL series VAL 7CCM COL name VAL CHAMPION COL cert VAL A-759 COL code VAL CH7A,COL make VAL GARLIK COL model VAL OH58 COL series VAL A COL cert VAL R00006DE,0
NORTH AMERICAN B25,BT 13,COL make VAL NORTH AMERICAN COL model VAL B25 COL series VAL C H J N COL name VAL MITCHELL COL cert VAL AL-2 COL code VAL B25,COL make VAL BT COL model VAL 13 COL series VAL 13 A B COL cert VAL A2571,0
ECLIPSE AVIATION EA500,STRMAN 4,COL make VAL ECLIPSE AVIATION COL model VAL EA500 COL series VAL EA500 COL name VAL ECLIPSE 500 COL cert VAL A00002AC COL code VAL EA50,COL make VAL STRMAN COL model VAL 4 COL series VAL C D E COL cert VAL 2155 ATC305 ATC292,0
AERO COMMANDER 695,GA 695,COL make VAL AERO COMMANDER COL model VAL 695 COL series VAL A 695 B COL name VAL COMMANDER 1200 JETPROP 980 COL cert VAL 2A4 COL code VAL AC95,COL make VAL GA COL model VAL 695 COL series VAL A 695 B COL name VAL 1000 JETPROP 980 JETPROP COL cert VAL 2A4,1
CESSNA 500,WACO DSO,COL make VAL CESSNA COL model VAL 500 COL series VAL 500 COL name VAL CITATION COL cert VAL A22CE COL code VAL C500,COL make VAL WACO COL model VAL DSO COL series VAL DSO COL cert VAL ATC42,0
WACO QSO,EC 130T2,COL make VAL WACO COL model VAL QSO COL series VAL QSO COL cert VAL ATC 337 COL code VAL WACO,COL make VAL EC COL model VAL 130T2 COL series VAL 130T2 COL cert VAL H9EU,0
TECNAM P2010,H 19,COL make VAL TECNAM COL model VAL P2010 COL series VAL P2010 TDI COL name VAL P TWENTY TEN JET DIESEL COL cert VAL EASA.A.576 COL code VAL TWEN,COL make VAL H COL model VAL 19 COL series VAL UH19C UH19D UH19F COL name VAL CHICKASAW COL cert VAL HR1SO,0
AGUSTA AW139,MOONEY 20,COL make VAL AGUSTA COL model VAL AW139 COL series VAL AW139 COL cert VAL EASA.R.006 COL code VAL A139,COL make VAL MOONEY COL model VAL 20 COL series VAL V COL cert VAL 2A3,0
CHAMPION 7GCB,AT 502,COL make VAL CHAMPION COL model VAL 7GCB COL series VAL 7GCB COL name VAL CHALLENGER COL cert VAL A-759 COL code VAL CH7B,COL make VAL AT COL model VAL 502 COL series VAL B 502 A COL cert VAL A17SW,0
AERO COMMANDER 100,P V1,COL make VAL AERO COMMANDER COL model VAL 100 COL series VAL 100 180 A COL name VAL DARTER COMMANDER LARK COMMANDER COL cert VAL 1A21 COL code VAL VO10/LARK,COL make VAL P COL model VAL V1 COL series VAL B34 COL cert VAL AL13,0
HELIO H295,MBB BK117,COL make VAL HELIO COL model VAL H295 COL series VAL H295 COL name VAL SUPER COURIER COL cert VAL 1A8 COL code VAL COUR,COL make VAL MBB COL model VAL BK117 COL series VAL C2 COL cert VAL H13EU,0
STINSON SR7,COMWTH 9000,COL make VAL STINSON COL model VAL SR7 COL series VAL B C COL name VAL RELIANT COL cert VAL ATC 594 COL code VAL RELI,COL make VAL COMWTH COL model VAL 9000 COL series VAL 9000 COL cert VAL 624,0
CONSOLIDATED VULTEE L13,XTREMEAIR XA42,COL make VAL CONSOLIDATED VULTEE COL model VAL L13 COL series VAL L13 COL cert VAL TC AR-10 COL code VAL L13,COL make VAL XTREMEAIR COL model VAL XA42 COL series VAL XA42 COL cert VAL A00064CE,0
HUGHES 269C,AT 501,COL make VAL HUGHES COL model VAL 269C COL series VAL 1 COL name VAL 300C COL cert VAL 4H12 COL code VAL H269,COL make VAL AT COL model VAL 501 COL series VAL 501 COL cert VAL A17SW,0
DIAMOND DA20,BV 114,COL make VAL DIAMOND COL model VAL DA20 COL series VAL C1 COL name VAL ECLIPSE COL cert VAL A-191 COL code VAL DV20,COL make VAL BV COL model VAL 114 COL series VAL CH47D COL name VAL CHINOOK COL cert VAL R00051SE,0
DASSAULT MYSTERE FALCON 50,PZL M28,COL make VAL DASSAULT COL model VAL MYSTERE FALCON 50 COL series VAL MYSTERE FALCON 50 COL cert VAL EASA.A.062 COL code VAL FA50,COL make VAL PZL COL model VAL M28 COL series VAL 05 COL cert VAL A56CE,0
SHORT SD3,DA 42,COL make VAL SHORT COL model VAL SD3 COL series VAL SHERPA VARIANT 100 COL cert VAL A-117 COL code VAL SH33,COL make VAL DA COL model VAL 42 COL series VAL 42 COL cert VAL A57CE,0
CESSNA T210,CE 185,COL make VAL CESSNA COL model VAL T210 COL series VAL M N L R F G H J K COL name VAL TURBO CENTURION COL cert VAL 3A21 COL code VAL T210,COL make VAL CE COL model VAL 185 COL series VAL E 185 C D A B COL name VAL SKYWAGON COL cert VAL 3A24,0
GULFSTREAM GULFSTREAM 200,BAC 111,COL make VAL GULFSTREAM COL model VAL GULFSTREAM 200 COL series VAL GULFSTREAM 200 COL cert VAL A6IL COL code VAL GALX,COL make VAL BAC COL model VAL 111 COL series VAL 201AC 203AE 204AF 211AH 212AR 215AU 400 401AK 410AQ 412AEB 414EG 416EK 419EP 420EL 422EQ COL name VAL BAC 111 COL cert VAL A5EU,0
CANADAIR CL600 2A12,HU 500,COL make VAL CANADAIR COL model VAL CL600 2A12 COL series VAL 601 COL name VAL CHALLENGER 601 COL cert VAL A-131 COL code VAL CL60,COL make VAL HU COL model VAL 500 COL series VAL N COL name VAL HUGHES 500 COL cert VAL H3WE,0
AERONCA 7DC,EAA 90,COL make VAL AERONCA COL model VAL 7DC COL series VAL 7DC COL name VAL CHAMPION COL cert VAL A-759 COL code VAL CH7A,COL make VAL EAA COL model VAL 90 COL series VAL A COL cert VAL A306,0
AERO COMMANDER 100,ACMNDR 100,COL make VAL AERO COMMANDER COL model VAL 100 COL series VAL 100 180 A COL name VAL DARTER COMMANDER LARK COMMANDER COL cert VAL 1A21 COL code VAL VO10/LARK,COL make VAL ACMNDR COL model VAL 100 COL series VAL 100 180 A COL name VAL LARK COL cert VAL 1A21,1
AGUSTA AW139,REIMS F150,COL make VAL AGUSTA COL model VAL AW139 COL series VAL AW139 COL cert VAL EASA.R.006 COL code VAL A139,COL make VAL REIMS COL model VAL F150 COL series VAL F152 COL cert VAL A13EU,0
WACO YKS,PC 24,COL make VAL WACO COL model VAL YKS COL series VAL 6 7 COL cert VAL A-533 TC 626 COL code VAL WACC,COL make VAL PC COL model VAL 24 COL series VAL 24 COL cert VAL A00072CE,0
CHAMPION 7HC,BL 7,COL make VAL CHAMPION COL model VAL 7HC COL series VAL 7HC COL name VAL DX COL cert VAL A-759 COL code VAL CH7B,COL make VAL BL COL model VAL 7 COL series VAL HC COL cert VAL A759,1
QUEST KODIAK 100,BL SKYRKT,COL make VAL QUEST COL model VAL KODIAK 100 COL series VAL KODIAK 100 COL cert VAL A00007SE COL code VAL K100,COL make VAL BL COL model VAL SKYRKT COL series VAL CH400 COL cert VAL ATC319,0
STEARMAN PT13,BE 100,COL make VAL STEARMAN COL model VAL PT13 COL series VAL D A B COL name VAL KAYDET COL cert VAL A-743 COL code VAL ST75,COL make VAL BE COL model VAL 100 COL series VAL A100 B100 100 COL name VAL KING AIR COL cert VAL A14CE,0
GROB G120A,G 21,COL make VAL GROB COL model VAL G120A COL series VAL G120A COL cert VAL EASA.A.075 COL code VAL G120,COL make VAL G COL model VAL 21 COL series VAL 21 COL cert VAL 654,0
BEECH 90,WACO UPF7,COL make VAL BEECH COL model VAL 90 COL series VAL 65A90 65 90 65A90 4 COL name VAL KING AIR COL cert VAL 3A20 COL code VAL BE9L,COL make VAL WACO COL model VAL UPF7 COL series VAL UPF7 COL cert VAL A8CE,0
VARGA 2180,VARGA 2180,COL make VAL VARGA COL model VAL 2180 COL series VAL 2180 COL name VAL KACHINA COL cert VAL 4A19 COL code VAL MON2,COL make VAL VARGA COL model VAL 2180 COL series VAL 2180 COL cert VAL 4A19,1
AIRBUS A320,GY 80,COL make VAL AIRBUS COL model VAL A320 COL series VAL 214 232 251N 271N 233 211 212 111 231 COL cert VAL EASA.A.064 NOT CERTIFICATED COL code VAL A320/A20N,COL make VAL GY COL model VAL 80 COL series VAL 180 COL cert VAL A12IN,0
CESSNA 207,MORISY 2150,COL make VAL CESSNA COL model VAL 207 COL series VAL A 207 COL name VAL SKYWAGON COL cert VAL A16CE COL code VAL C207,COL make VAL MORISY COL model VAL 2150 COL series VAL 2150 COL cert VAL 4A19,0
MCDONNELL DOUGLAS MD11,BHT 505,COL make VAL MCDONNELL DOUGLAS COL model VAL MD11 COL series VAL F MD11 COL cert VAL A22WE COL code VAL MD11,COL make VAL BHT COL model VAL 505 COL series VAL 505 COL cert VAL R00008RD,0
AGUSTA AB139,BUDFLY C119,COL make VAL AGUSTA COL model VAL AB139 COL series VAL AB139 COL cert VAL EASA.R.006 COL code VAL A139,COL make VAL BUDFLY COL model VAL C119 COL series VAL L COL name VAL FLYING BOXCAR COL cert VAL A35CE,0
CESSNA T206,KV 107,COL make VAL CESSNA COL model VAL T206 COL series VAL H COL name VAL TURBO STATIONAIR COL cert VAL A4CE COL code VAL T206,COL make VAL KV COL model VAL 107 COL series VAL II COL cert VAL H1PC,0
GULFSTREAM GIV,GA 1159,COL make VAL GULFSTREAM COL model VAL GIV COL series VAL GIV COL name VAL G300 COL cert VAL A12EA COL code VAL GLF4,COL make VAL GA COL model VAL 1159 COL series VAL IV COL name VAL G-IV COL cert VAL A12EA,1
